Random waveform, supplied seed
Total number of intervals = 1000 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289$
Average QPS expected = 51604
Timestamp start: 1684520016986
Timestamp end: 1684521017880

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      397.1   207.5   173.5   224.5   239.6   351.7   425.3   475.8   515.3   560.4   618.1   696.5   878.7  1738.1  7422.7  64069.0    64424
read      388.2   259.4   173.5   223.7   238.2   343.3   412.0   458.7   496.0   540.7   594.2   667.6   806.4  2132.8 12223.9  64465.0    64364
read      453.3   553.5   187.4   264.0   291.9   410.4   458.2   485.1   502.5   525.4   553.5   606.9   804.5  8884.5 21217.6   5598.0     5481
read      445.3   327.7   173.5   234.6   252.5   402.8   502.6   549.3   580.8   615.2   655.6   717.8   894.2  3958.2 16438.2  26128.0    26227
read      453.1   365.1   173.5   234.7   254.4   407.2   507.8   558.3   591.0   627.6   671.8   738.5   943.2  4108.5 19488.2  26547.0    26586
read      372.0   187.7   173.5   222.4   236.7   336.7   397.8   436.3   466.4   502.8   550.2   624.3   777.2  1750.8  8449.4  85706.0    86286
read      439.5   253.2   173.5   227.1   243.7   391.9   517.5   565.4   596.0   628.8   669.4   727.1   862.5  3894.7  8922.8  24346.0    24452
read      443.0   438.3   173.5   227.7   243.8   375.6   508.0   560.4   592.3   625.9   664.3   721.4   887.5  5664.9 28213.1  27052.0    26832
read      443.3   406.3   173.5   224.2   240.0   371.5   493.2   551.2   588.8   626.2   671.2   739.0  1105.9  6005.5 15671.9  29856.0    29795
read      423.7   421.3   173.5   221.1   235.0   350.8   438.6   502.5   548.4   598.5   653.3   732.6  1237.7  4881.2  8076.2  46262.0    46224
read      410.0   518.5   160.7   223.7   238.8   346.4   411.2   454.4   487.6   529.5   584.2   674.9  1363.5  4833.8 30646.9  84547.0    84587
read      404.0   341.0   173.5   223.9   238.3   348.1   423.2   473.9   511.6   559.8   618.1   702.8   969.5  4031.1 12518.7  64151.0    63389
read      415.2   294.2   173.5   222.7   236.9   352.9   440.7   503.5   550.4   598.1   648.0   720.0   994.5  3607.5 12575.3  47119.0    46953
