./mcperf -s 10.0.16.3 -a 10.0.16.2 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1200 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 3274 | tee out.txt
Random waveform, supplied seed
Total number of intervals = 120 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791)
Average QPS expected = 51270
Timestamp start: 1684089288580
Timestamp end: 1684090488986
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      461.7   709.5   160.7   217.1   230.5   351.4   447.4   512.6   560.1   615.7   692.9   897.4  1651.5  8483.7 31505.3  47450.4    47394
read      357.4   376.8   160.7   213.2   225.6   310.4   363.8   396.9   423.5   457.0   503.1   581.6   885.5  4644.7 12835.8  95346.0    95335
read      484.9   734.3   187.4   271.4   306.0   414.2   457.3   483.1   503.4   530.8   570.0   644.6  2330.2  8643.6 31430.3   5270.3     5252
read      421.3   528.8   160.7   217.7   230.4   336.4   410.7   461.6   502.6   553.4   623.9   774.0  1516.8  5940.1 27534.9  65845.8    65908
read      520.5   829.1   160.7   228.2   247.3   445.1   531.8   577.3   609.6   645.8   695.5   823.5  2322.8  9361.8 32034.4  16929.0    16889
read      489.5   784.6   160.7   218.7   232.1   361.0   465.9   532.2   580.3   637.6   725.4   960.0  2795.8  8685.7 31539.9  42836.3    42912
read      361.3   390.6   160.7   214.4   226.8   313.2   366.1   398.5   424.6   457.5   502.7   581.8   923.4  5022.4 15071.2  99872.2    99898
read      469.8   682.2   160.7   220.7   235.4   396.3   500.2   547.6   582.0   621.7   674.1   788.5  1450.5  6538.7 31630.1  26330.0    26385
read      420.6   352.0   160.7   219.6   233.3   386.8   476.3   514.5   539.6   568.5   603.4   661.1   936.2  4174.5 12837.0  22741.0    22616
read      385.0   370.5   160.7   212.8   225.3   322.1   399.1   455.1   496.7   540.8   588.9   657.6   976.1  4113.0 13518.5  50500.5    50605
read      363.3   368.8   160.7   214.5   226.7   313.1   367.4   401.3   429.1   464.1   512.6   594.3   961.8  4371.8 12037.1  90184.2    90283
read      437.5   518.5   160.7   220.1   233.9   378.1   480.1   525.0   553.6   585.6   627.7   695.0  1181.0  5110.2 30630.2  26226.2    26273
read      406.1   337.9   160.7   219.5   232.8   345.1   430.2   486.7   527.9   572.5   623.5   696.6  1021.4  4116.4 10436.6  48537.5    48521
read      411.2   221.6   160.7   222.8   238.2   372.3   468.8   520.5   552.4   585.7   625.6   681.6   807.2  1673.2  8675.3  34059.6    34058
read      363.0   188.5   160.7   218.4   230.9   327.2   391.9   430.6   460.6   497.2   543.2   612.0   744.7  1078.7  7653.2  75508.0    75648
read      430.2   234.2   160.7   230.3   249.2   421.6   495.6   529.4   551.4   578.6   610.8   658.1   784.3  2046.7  9720.6  19514.9    19482
read      439.5   301.1   173.5   236.7   257.9   433.4   492.8   522.2   542.2   567.4   597.4   648.4   775.4  3159.0 13522.0  15066.8    15054
read      362.6   189.9   160.7   218.2   230.9   327.2   390.6   428.8   458.3   494.9   541.6   609.8   742.8  1163.3  7594.4  75783.1    75754
read      450.9   444.0   173.5   284.3   318.9   414.2   451.3   471.9   492.2   515.0   552.7   627.0   836.6  7424.6 14983.2   5220.0     5187
read      442.2   248.6   173.5   235.9   258.9   430.3   496.2   529.0   550.3   579.6   616.0   672.0   824.6  2581.0 10391.9  17645.0    17656
read      351.2   177.6   160.7   218.6   231.1   321.8   376.9   409.6   434.3   464.6   504.1   567.9   705.5  1103.8  6439.1  96414.0    96343
read      405.3   237.1   148.8   221.3   236.4   364.5   458.3   511.3   544.7   579.4   619.1   673.8   797.4  1438.2  9257.5  36678.1    36665
read      353.9   284.8   160.7   217.2   229.8   320.4   379.1   414.4   441.0   473.7   518.2   585.3   723.8  1165.0  7458.2  85236.0    85269
read      415.5   440.0   160.7   223.1   238.8   376.0   475.2   524.3   554.8   587.1   625.5   678.3   804.1  2569.9  8584.5  31477.3    31525
read      376.6   190.5   160.7   219.4   232.7   338.1   408.8   453.0   486.8   527.5   576.7   640.8   768.3  1147.7  7909.8  61848.7    61798
read      443.7   270.5   160.7   244.4   270.0   436.0   488.9   516.0   536.1   559.2   590.2   641.4   784.1  2951.4 12523.3  12230.7    12253
read      430.0   237.6   160.7   228.5   247.4   407.9   488.4   528.0   553.9   583.5   620.3   674.9   820.4  3241.9  8729.2  25687.7    25710
read      359.8   373.5   160.7   217.6   230.3   325.5   387.1   424.0   452.2   486.6   531.7   597.5   734.8  1087.4  7972.5  79870.6    79937
read      441.5   341.9   173.5   268.2   302.8   419.0   458.6   481.5   499.4   522.0   551.0   613.5   783.7  6201.6 11774.4   7250.8     7271
read      352.7   164.4   160.7   216.6   229.4   321.1   379.3   414.2   440.1   471.9   515.6   581.7   715.6  1070.6  6582.8  85881.4    85861
read      354.1   179.2   160.7   219.4   232.7   323.4   379.6   413.4   438.3   469.2   510.3   576.7   716.0  1096.3  7785.6  91215.6    91467
read      369.5   192.4   160.7   220.1   234.1   332.6   397.1   436.3   467.3   505.3   552.9   623.4   765.7  1252.4  7738.2  72271.6    72217
read      411.1   249.7   160.7   222.6   238.2   374.3   471.7   519.5   548.9   581.2   619.1   672.3   795.1  1633.5  8789.0  31017.5    31080
read      360.9   174.6   160.7   217.9   230.5   326.1   389.2   427.1   456.1   491.7   537.7   605.1   737.4  1138.6  6285.6  76766.5    76878
read      357.9   178.6   160.7   218.1   230.7   324.9   385.4   421.2   448.2   480.8   524.6   590.6   737.2  1211.5  7736.1  84707.3    84584
read      442.8   283.3   173.5   242.9   267.4   433.1   485.7   512.7   533.2   555.7   588.7   641.4   797.7  3936.9 12444.2  12450.5    12492
read      385.7   218.3   160.7   221.2   235.9   348.5   422.1   466.3   500.6   540.3   586.8   649.5   782.6  1106.0  9915.0  57011.7    57106
read      349.2   150.6   160.7   217.6   230.3   321.9   376.9   408.7   433.1   462.7   501.0   560.6   688.2  1012.4  6073.1  96295.9    96245
read      440.0   383.0   173.5   269.6   304.1   414.1   452.4   473.3   492.1   511.7   544.4   603.6   793.2  5956.8 15791.4   6781.2     6791

Total QPS = 51257.4 (61508904 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15192699782 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.94%,48.48%,100.00%
