Random waveform, supplied seed
Total number of intervals = 184 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690)
Average QPS expected = 49366
Timestamp start: 1684534588944
Timestamp end: 1684535509480

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      402.0   542.2   160.7   218.9   231.2   326.1   385.7   427.3   463.0   508.7   573.2   676.7  1642.8  5898.5 29228.5  79974.2    79937
read      528.8  1189.7   173.5   248.3   272.2   424.4   488.9   519.9   541.2   567.3   599.2   668.5  3664.0 13763.1 42258.2   7288.0     7271
read      388.6   535.8   173.5   216.4   228.4   318.6   371.8   404.5   434.9   476.5   536.1   636.1  1596.6  6929.1 28177.4  85897.8    85861
read      358.2   379.5   160.7   216.4   228.4   314.5   366.5   398.2   425.4   460.4   507.9   581.7   754.4  5042.7 12795.6  91508.2    91467
read      368.0   369.8   160.7   215.5   227.6   316.7   374.3   414.0   449.0   495.0   554.3   632.5   788.8  4393.2 11871.3  71963.4    72217
read      527.9   861.9   173.5   220.7   236.9   421.9   542.2   612.3   662.9   722.0   794.0   915.7  1927.1 12135.6 35236.3  31059.8    31080
read      389.1   547.9   160.7   216.4   228.6   320.8   378.4   418.1   453.1   499.3   563.0   659.2  1416.3  5824.6 27391.6  76862.6    76878
read      356.5   396.2   160.7   214.8   226.6   309.2   360.2   391.9   419.0   457.3   510.5   588.9   787.5  5132.8 12755.1  84687.6    84584
read      511.7   931.8   173.5   231.1   250.5   435.8   524.9   565.7   592.5   624.7   664.9   733.2  2417.2  9376.6 36128.9  12431.6    12492
read      394.6   431.0   160.7   215.0   227.4   322.5   391.4   447.2   495.8   550.9   611.0   688.8  1098.7  5140.6 13429.6  57005.6    57106
read      344.3   274.7   160.7   214.4   226.4   308.0   355.9   385.3   407.8   439.2   483.9   553.5   716.9  3785.4  9995.2  96329.2    96245
