#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      357.5   201.1   160.7   214.9   227.2   314.9   378.7   423.4   457.5   499.1   549.2   618.9   738.4  1192.0  8248.3  69150.4    69200
read      379.5   204.6   160.7   218.4   230.9   334.1   415.1   466.1   504.4   545.3   590.7   650.3   767.7  1099.1  7978.3  49468.2    49459
read      419.5   300.9   160.7   224.7   240.9   379.4   478.5   528.8   559.6   592.1   631.3   686.6   804.4  2169.5 15666.5  29011.4    29055
read      358.2   187.1   160.7   214.5   226.9   314.2   380.2   427.1   462.9   505.7   556.0   621.3   735.3  1084.2  7914.9  64347.1    64324
read      443.8   395.4   173.5   270.8   296.7   416.8   461.4   488.5   508.2   532.6   563.3   620.2   793.6  6656.0 15924.1   5722.9     5705
read      331.1   182.9   160.7   210.1   222.0   294.6   345.4   381.3   409.7   446.5   493.3   559.9   684.9  1002.6  6833.8  84510.3    84816
read      428.0   283.9   160.7   227.5   244.9   396.4   496.6   541.5   569.2   597.7   632.2   683.1   797.3  2643.6 11807.4  23855.9    23714
read      346.9   171.2   160.7   211.9   224.1   307.0   367.2   408.6   441.9   481.1   530.1   594.8   719.2  1037.7  5648.1  74056.8    74116
read      433.8   273.4   160.7   231.7   250.2   412.0   500.6   539.6   564.7   590.7   624.9   675.8   798.9  3281.8 11611.4  19962.6    19948
read      392.8   230.0   160.7   219.3   232.6   346.9   435.0   489.5   528.2   568.1   612.2   671.1   784.2  1328.3 10460.3  44208.6    44213
read      435.0   249.5   160.7   233.0   251.4   416.3   503.3   540.7   565.3   591.1   625.7   676.5   790.6  3095.7  9935.3  19510.0    19454
read      448.8   381.6   173.5   267.5   294.4   425.1   473.9   503.5   524.9   547.7   581.8   635.7   776.5  6312.5 14844.4   7186.3     7190
read      390.5   212.6   160.7   220.3   233.8   346.4   430.5   481.2   517.9   558.3   604.2   665.8   783.5  1611.4  8123.8  47610.2    47657
read      389.1   207.4   160.7   217.9   230.8   341.7   430.0   486.1   526.2   566.9   611.4   670.2   785.4  1194.7  8446.1  44342.7    44399
read      446.7   384.1   173.5   271.2   298.4   421.8   468.2   496.5   516.3   539.1   570.9   625.0   776.8  5473.6 18276.2   6492.3     6481
read      446.5   380.6   173.5   273.8   299.3   418.1   464.4   492.1   511.2   536.5   568.7   622.7   781.0  6792.7 14063.8   5794.4     5807
